AuthorId,RecipeId,Rating,Like,TestSetId
356892D,64061,2,FALSE,NA
356899B,143154,2,TRUE,NA
356942E,240581,2,FALSE,NA
356985B,491858,NA,TRUE,NA
356986C,486267,NA,FALSE,NA
357045D,186017,2,FALSE,NA
357054C,285382,NA,FALSE,NA
35705C,69173,2,FALSE,NA
35705C,24521,2,FALSE,NA
35705C,67256,NA,FALSE,NA
357081A,146787,2,FALSE,NA
357120C,47089,2,TRUE,NA
357244B,90674,2,FALSE,NA
357244B,181303,NA,FALSE,NA
357244B,90485,2,FALSE,NA
357244B,15242,NA,FALSE,NA
357244B,76453,NA,FALSE,NA
357244B,85800,NA,FALSE,NA
357266C,27968,NA,FALSE,NA
357313B,17444,2,FALSE,NA
357333D,54367,2,FALSE,NA
35735A,48561,2,FALSE,NA
357390C,98859,2,FALSE,NA
357419D,2496,2,FALSE,NA
357424D,61383,2,FALSE,NA
357560E,88430,2,FALSE,NA
357560E,83203,2,FALSE,NA
357560E,26333,NA,FALSE,NA
357560E,56523,2,FALSE,NA
357560E,106335,NA,FALSE,NA
357560E,215414,NA,FALSE,NA
357560E,103617,2,TRUE,NA
357693E,285404,NA,FALSE,NA
357693E,121380,2,FALSE,NA
357745C,107321,NA,FALSE,NA
357762B,159329,NA,FALSE,NA
357797E,136923,NA,FALSE,NA
357802B,128566,NA,FALSE,NA
358015D,95290,2,FALSE,NA
358214D,495381,NA,FALSE,NA
35831B,12125,NA,FALSE,NA
358391E,146119,2,FALSE,NA
358408A,234531,NA,FALSE,NA
358520C,392635,NA,FALSE,NA
358523B,43819,2,FALSE,NA
358523B,102968,NA,FALSE,NA
358523B,46267,NA,FALSE,NA
358524C,354148,NA,FALSE,NA
358544C,117683,NA,FALSE,NA
358572C,82906,2,FALSE,NA
358621E,34753,NA,FALSE,NA
358624E,141983,2,TRUE,NA
358630D,128476,2,FALSE,NA
358678E,519642,2,FALSE,NA
358698B,71141,NA,FALSE,NA
358707B,80156,2,FALSE,NA
358707B,397294,2,FALSE,NA
358788B,307001,NA,FALSE,NA
358811D,19164,2,FALSE,NA
358821C,65251,2,FALSE,NA
358854D,57771,2,FALSE,NA
358902E,235869,2,FALSE,NA
358910B,35813,2,FALSE,NA
358985D,253595,NA,FALSE,NA
358985D,123316,2,FALSE,NA
359139B,69173,NA,FALSE,NA
359226D,379950,NA,FALSE,NA
359297A,50265,2,TRUE,NA
359334B,247569,2,FALSE,NA
359563C,426892,NA,FALSE,NA
359580C,55661,2,FALSE,NA
359580C,136834,2,FALSE,NA
359586E,26077,NA,FALSE,NA
359615B,428123,2,FALSE,NA
359627E,200296,2,FALSE,NA
359627E,191460,2,FALSE,NA
359661E,91551,NA,FALSE,NA
359707B,2642,2,FALSE,NA
359712A,15286,2,FALSE,NA
359801D,39087,2,FALSE,NA
359801D,390848,2,FALSE,NA
35981E,277117,NA,TRUE,NA
359935A,279216,2,FALSE,NA
360005B,354593,NA,FALSE,NA
360007B,141123,NA,FALSE,NA
360031D,486453,NA,FALSE,NA
360058C,68226,NA,TRUE,NA
360173B,375947,2,FALSE,NA
360173B,272862,NA,FALSE,NA
360180D,105573,NA,FALSE,NA
36018E,49262,NA,FALSE,NA
360241B,98137,2,FALSE,NA
360258D,38298,NA,FALSE,NA
360340E,14667,2,FALSE,NA
360340E,3171,2,FALSE,NA
360340E,123403,2,FALSE,NA
360340E,33649,2,FALSE,NA
360340E,198884,2,FALSE,NA
360340E,12522,NA,FALSE,NA
360340E,13379,NA,FALSE,NA
360340E,18123,2,FALSE,NA
360340E,17100,2,FALSE,NA
360340E,171139,NA,TRUE,NA
360340E,81853,2,TRUE,NA
360442C,11669,NA,FALSE,NA
360454E,32215,NA,FALSE,NA
360500B,94907,2,FALSE,NA
360518B,148191,2,FALSE,NA
360538A,31516,NA,FALSE,NA
360538A,77984,2,FALSE,NA
360538A,76198,2,TRUE,NA
360538A,309461,2,TRUE,NA
360587B,177919,2,FALSE,NA
360611E,193995,2,TRUE,NA
360630E,197236,NA,FALSE,NA
360630E,236658,NA,FALSE,NA
360630E,307726,NA,FALSE,NA
360630E,360372,2,FALSE,NA
360630E,313512,2,FALSE,NA
360630E,148694,NA,FALSE,NA
360630E,291068,2,FALSE,NA
360630E,273831,NA,FALSE,NA
360630E,344855,2,FALSE,NA
360630E,213261,2,FALSE,NA
360630E,370569,NA,FALSE,NA
360630E,109851,2,FALSE,NA
360630E,3347,NA,FALSE,NA
360630E,383361,2,FALSE,NA
360630E,359681,NA,FALSE,NA
360630E,367586,2,FALSE,NA
360630E,331983,2,FALSE,NA
360630E,316263,2,FALSE,NA
360630E,359649,NA,FALSE,NA
360630E,112041,2,FALSE,NA
360630E,321979,2,FALSE,NA
360630E,374443,2,FALSE,NA
360630E,38819,2,FALSE,NA
360630E,332435,NA,FALSE,NA
360630E,370325,NA,FALSE,NA
360630E,200914,NA,FALSE,NA
360630E,178567,2,FALSE,NA
360630E,202863,NA,FALSE,NA
360630E,358152,2,FALSE,NA
360630E,381617,NA,FALSE,NA
360630E,364880,2,FALSE,NA
360630E,349269,2,FALSE,NA
360630E,350044,2,FALSE,NA
360630E,309796,NA,FALSE,NA
360630E,362415,2,FALSE,NA
360630E,3689,NA,FALSE,NA
360630E,47419,NA,FALSE,NA
360630E,368736,NA,FALSE,NA
360630E,284907,NA,FALSE,NA
360630E,262957,2,FALSE,NA
360630E,259689,NA,FALSE,NA
360630E,349337,NA,FALSE,NA
360630E,206909,2,FALSE,NA
360630E,380057,2,FALSE,NA
360630E,209249,2,FALSE,NA
360630E,373591,NA,FALSE,NA
360630E,369808,NA,FALSE,NA
360630E,377906,NA,FALSE,NA
360630E,328457,NA,FALSE,NA
360630E,294344,2,FALSE,NA
360630E,343983,NA,FALSE,NA
360630E,365349,2,FALSE,NA
360630E,372666,2,FALSE,NA
360630E,251185,2,FALSE,NA
360630E,318524,2,FALSE,NA
360630E,378557,NA,FALSE,NA
360630E,230469,NA,TRUE,NA
36064D,28091,2,FALSE,NA
36075C,13546,2,FALSE,NA
360765C,27208,NA,FALSE,NA
36076E,28768,2,FALSE,NA
360848C,120591,2,FALSE,NA
360852B,24779,NA,FALSE,NA
360855E,100667,2,TRUE,NA
360862A,121490,2,FALSE,NA
360895D,350991,NA,FALSE,NA
361015B,102787,NA,FALSE,NA
361015B,4627,2,FALSE,NA
361015B,252758,NA,FALSE,NA
361042D,18861,2,FALSE,NA
361164A,42632,2,FALSE,NA
361164A,42870,NA,FALSE,NA
361164A,241498,2,FALSE,NA
361164A,286990,2,FALSE,NA
361164A,2930,NA,FALSE,NA
361171A,63981,2,FALSE,NA
361238E,292269,2,TRUE,NA
361239B,185893,2,FALSE,NA
361243B,321236,2,FALSE,NA
361348D,44487,2,FALSE,NA
36135C,108105,2,FALSE,NA
361393B,202244,NA,FALSE,NA
361393B,285177,NA,FALSE,NA
361393B,154217,2,FALSE,NA
361393B,259920,2,FALSE,NA
361393B,323277,2,FALSE,NA
361393B,257969,NA,FALSE,NA
361393B,290731,NA,FALSE,NA
361393B,264170,NA,FALSE,NA
361439E,126166,NA,FALSE,NA
361439E,131018,NA,FALSE,NA
361439E,60196,2,FALSE,NA
361439E,26773,2,FALSE,NA
361439E,124537,NA,FALSE,NA
361439E,6493,2,FALSE,NA
361439E,328668,NA,FALSE,NA
361439E,23976,2,FALSE,NA
361439E,63501,NA,FALSE,NA
361439E,50451,2,FALSE,NA
361439E,97583,2,FALSE,NA
361439E,13242,2,FALSE,NA
361439E,26739,NA,FALSE,NA
361439E,38067,2,FALSE,NA
361439E,107786,2,FALSE,NA
361439E,57747,2,FALSE,NA
361439E,69647,2,FALSE,NA
361439E,298981,NA,FALSE,NA
361439E,142547,2,FALSE,NA
361439E,301960,NA,FALSE,NA
361439E,110077,NA,FALSE,NA
361439E,21228,2,FALSE,NA
361439E,15072,2,FALSE,NA
361439E,17181,NA,TRUE,NA
361514E,275971,2,FALSE,NA
361651B,82945,NA,FALSE,NA
3616926A,207896,NA,FALSE,NA
361719D,19288,2,FALSE,NA
361724E,156657,2,FALSE,NA
361734A,26479,2,FALSE,NA
361778D,139499,2,FALSE,NA
361964E,69429,2,FALSE,NA
361996E,291338,NA,FALSE,NA
361996E,101104,NA,TRUE,NA
361999A,204259,NA,FALSE,NA
361999A,110506,NA,FALSE,NA
362018B,98527,2,FALSE,NA
362134E,473793,2,FALSE,NA
362153C,48943,2,FALSE,NA
362270E,32987,NA,FALSE,NA
362316A,73440,NA,FALSE,NA
362316A,67256,NA,FALSE,NA
362348B,139499,2,FALSE,NA
362399C,77825,2,FALSE,NA
36240E,135411,NA,FALSE,NA
362493D,24041,NA,FALSE,NA
362493D,76827,2,TRUE,NA
362542D,250183,2,FALSE,NA
362734D,104766,2,TRUE,NA
36276E,156881,NA,FALSE,NA
36276E,103601,2,FALSE,NA
36276E,127045,2,FALSE,NA
36276E,68955,2,FALSE,NA
36276E,9746,NA,FALSE,NA
36282C,2886,NA,FALSE,NA
36286E,31750,2,FALSE,NA
36286E,104604,NA,FALSE,NA
36286E,71373,2,FALSE,NA
362880C,11217,2,FALSE,NA
36290D,12369,NA,TRUE,NA
363073D,442985,NA,FALSE,NA
363087A,108492,2,FALSE,NA
363087A,32204,NA,FALSE,NA
363087A,93256,2,FALSE,NA
363087A,29185,NA,FALSE,NA
363087A,169114,2,FALSE,NA
363087A,154024,NA,FALSE,NA
363087A,71967,2,FALSE,NA
363087A,109587,2,FALSE,NA
363221D,34906,NA,FALSE,NA
363221D,132901,2,FALSE,NA
363221D,129847,2,FALSE,NA
363221D,66591,2,FALSE,NA
363221D,187531,2,FALSE,NA
363221D,71933,NA,FALSE,NA
363221D,177200,NA,FALSE,NA
363221D,114775,2,FALSE,NA
363221D,261629,2,FALSE,NA
363221D,16632,NA,FALSE,NA
363221D,50847,2,FALSE,NA
363221D,110903,NA,FALSE,NA
363221D,72614,NA,FALSE,NA
363221D,21706,NA,FALSE,NA
363221D,225416,2,FALSE,NA
363221D,20523,2,FALSE,NA
363221D,11217,2,FALSE,NA
363221D,392612,2,FALSE,NA
363221D,210717,2,FALSE,NA
363221D,151215,2,TRUE,NA
363221D,375789,2,TRUE,NA
363221D,124632,NA,TRUE,NA
363221D,137058,2,TRUE,NA
363428E,405543,2,FALSE,NA
36343A,14927,2,FALSE,NA
363463A,420398,NA,FALSE,NA
363554B,125035,2,FALSE,NA
363642B,15886,2,FALSE,NA
36372A,392409,2,FALSE,NA
363759A,107359,NA,FALSE,NA
363891A,232055,2,FALSE,NA
36389E,44538,2,FALSE,NA
364115C,14357,NA,TRUE,NA
364126B,12201,2,FALSE,NA
364127B,9272,NA,FALSE,NA
36419C,203902,2,FALSE,NA
364207E,107997,2,FALSE,NA
364225A,187773,2,FALSE,NA
364251A,25600,2,FALSE,NA
36426B,15741,NA,FALSE,NA
36426B,1078,2,TRUE,NA
364321B,421162,2,FALSE,NA
364321B,458002,NA,TRUE,NA
364433D,88556,NA,FALSE,NA
364493A,237265,NA,FALSE,NA
364620D,28620,2,FALSE,NA
364702C,175799,2,FALSE,NA
364748A,181346,2,TRUE,NA
364823D,80156,NA,FALSE,NA
364835D,8513,NA,FALSE,NA
364835D,247846,2,FALSE,NA
364838E,33968,2,FALSE,NA
364987A,303890,NA,FALSE,NA
365059C,171186,NA,FALSE,NA
365087E,27520,NA,FALSE,NA
365087E,101750,NA,TRUE,NA
365161C,29961,2,TRUE,NA
365161C,186505,NA,TRUE,NA
365184A,130845,NA,FALSE,NA
365222B,97573,2,TRUE,NA
365259A,88885,NA,TRUE,NA
36525B,495271,2,FALSE,NA
365332D,249094,2,FALSE,NA
365453E,431542,2,FALSE,NA
365453E,12232,2,FALSE,NA
365453E,220668,2,FALSE,NA
365453E,110796,2,FALSE,NA
365453E,455416,NA,FALSE,NA
365453E,252601,2,FALSE,NA
365453E,14893,2,FALSE,NA
365453E,166785,2,FALSE,NA
365453E,234655,NA,FALSE,NA
365453E,181014,2,FALSE,NA
365453E,6873,NA,FALSE,NA
365453E,13961,NA,FALSE,NA
365453E,107358,2,FALSE,NA
365453E,142561,2,FALSE,NA
365453E,321109,NA,FALSE,NA
365453E,86146,NA,FALSE,NA
365453E,104086,2,FALSE,NA
365453E,31907,2,FALSE,NA
365453E,210948,NA,TRUE,NA
365500E,52491,2,FALSE,NA
365500E,107818,NA,FALSE,NA
365576B,188542,2,TRUE,NA
365792E,117546,NA,FALSE,NA
365801A,47819,NA,FALSE,NA
365801A,105063,2,FALSE,NA
365839D,7169,NA,FALSE,NA
36593C,31074,2,FALSE,NA
365995E,195947,NA,FALSE,NA
366076D,18890,NA,FALSE,NA
366076D,100798,2,FALSE,NA
366076D,78707,2,FALSE,NA
366076D,383180,NA,FALSE,NA
366076D,54715,NA,FALSE,NA
366076D,122530,2,FALSE,NA
366076D,150086,2,FALSE,NA
366076D,196873,2,FALSE,NA
366076D,40861,NA,FALSE,NA
366076D,83807,2,FALSE,NA
366076D,170591,2,FALSE,NA
366076D,56103,NA,FALSE,NA
366076D,102111,2,FALSE,NA
366076D,104086,NA,FALSE,NA
366076D,53914,2,FALSE,NA
366076D,230910,2,FALSE,NA
366076D,147859,2,FALSE,NA
366076D,405749,2,FALSE,NA
366076D,126257,2,FALSE,NA
366076D,143968,NA,FALSE,NA
366076D,103997,2,FALSE,NA
366076D,8969,NA,FALSE,NA
366076D,46361,NA,FALSE,NA
366076D,120420,NA,FALSE,NA
366076D,181963,2,FALSE,NA
366076D,55240,2,FALSE,NA
366076D,346546,NA,FALSE,NA
366076D,222629,NA,FALSE,NA
366076D,83475,NA,FALSE,NA
366076D,80909,NA,FALSE,NA
366076D,348825,NA,FALSE,NA
366076D,34382,2,FALSE,NA
366076D,11919,NA,FALSE,NA
366076D,191213,2,FALSE,NA
366076D,277135,NA,FALSE,NA
366076D,86880,NA,FALSE,NA
366076D,35185,2,FALSE,NA
366076D,299856,2,TRUE,NA
366076D,85002,2,TRUE,NA
366076D,332621,NA,TRUE,NA
366076D,94624,2,TRUE,NA
366195A,282941,NA,FALSE,NA
366195A,44437,2,FALSE,NA
366232C,140270,2,FALSE,NA
366238C,54257,NA,TRUE,NA
366255A,23170,NA,FALSE,NA
366280A,73440,NA,TRUE,NA
366384B,155240,NA,TRUE,NA
366396D,138999,2,FALSE,NA
366426C,37780,NA,FALSE,NA
366426C,88939,NA,FALSE,NA
366426C,44895,2,FALSE,NA
366426C,20408,2,FALSE,NA
366426C,186172,NA,FALSE,NA
366426C,121116,NA,FALSE,NA
366426C,185672,NA,FALSE,NA
366426C,107081,NA,FALSE,NA
366465D,33727,NA,TRUE,NA
36664B,9414,2,FALSE,NA
366733E,78814,2,FALSE,NA
366821A,20832,2,FALSE,NA
36690E,17348,NA,FALSE,NA
366926C,313055,2,FALSE,NA
367009A,98017,NA,FALSE,NA
367019C,195793,2,FALSE,NA
367019C,304333,NA,FALSE,NA
367019C,201659,NA,FALSE,NA
367019C,255262,NA,FALSE,NA
367019C,217693,NA,FALSE,NA
367019C,212566,NA,FALSE,NA
367019C,18888,NA,FALSE,NA
367019C,220533,2,FALSE,NA
367019C,208146,2,FALSE,NA
367019C,213279,2,FALSE,NA
367019C,241742,NA,FALSE,NA
367019C,254788,NA,FALSE,NA
367019C,201513,2,FALSE,NA
367019C,318649,NA,FALSE,NA
367019C,230478,NA,FALSE,NA
367019C,136576,2,FALSE,NA
367019C,231026,2,FALSE,NA
367019C,189795,2,FALSE,NA
367019C,299814,2,FALSE,NA
367019C,111128,2,FALSE,NA
367019C,100580,NA,FALSE,NA
367019C,239886,2,FALSE,NA
367019C,250276,2,FALSE,NA
367019C,121490,2,FALSE,NA
367019C,17954,NA,FALSE,NA
367019C,251309,2,FALSE,NA
367019C,178881,2,FALSE,NA
367019C,7667,2,FALSE,NA
367019C,119804,NA,FALSE,NA
367019C,13159,2,FALSE,NA
367019C,230255,2,FALSE,NA
367019C,250109,2,FALSE,NA
367019C,114658,2,FALSE,NA
367019C,219782,2,FALSE,NA
367019C,196899,2,FALSE,NA
367019C,224732,NA,FALSE,NA
367019C,177731,NA,FALSE,NA
367019C,146361,2,FALSE,NA
367019C,301022,NA,FALSE,NA
367019C,200953,2,FALSE,NA
367019C,45967,NA,FALSE,NA
367019C,91134,NA,FALSE,NA
367019C,197901,2,FALSE,NA
367019C,194054,2,FALSE,NA
367019C,276107,2,FALSE,NA
367019C,241407,NA,FALSE,NA
367019C,178809,2,FALSE,NA
367019C,221685,2,FALSE,NA
367019C,258291,2,FALSE,NA
367019C,12706,2,FALSE,NA
367019C,195199,NA,FALSE,NA
367019C,132352,2,FALSE,NA
367019C,301741,2,FALSE,NA
367019C,206594,NA,FALSE,NA
367019C,281855,2,FALSE,NA
367019C,243803,2,FALSE,NA
367019C,186322,2,FALSE,NA
367019C,225857,2,FALSE,NA
367019C,182403,NA,FALSE,NA
367019C,211427,2,FALSE,NA
367019C,203950,NA,FALSE,NA
367019C,319811,2,FALSE,NA
367019C,109607,NA,FALSE,NA
367019C,279958,2,FALSE,NA
367019C,137143,NA,FALSE,NA
367019C,145906,2,FALSE,NA
367019C,224958,NA,FALSE,NA
367019C,184181,2,FALSE,NA
367019C,268463,2,FALSE,NA
367019C,269837,2,FALSE,NA
367019C,177571,NA,FALSE,NA
367019C,44023,2,FALSE,NA
367019C,60481,NA,FALSE,NA
367019C,280875,NA,FALSE,NA
367019C,231024,2,FALSE,NA
367019C,97952,NA,FALSE,NA
367019C,109359,2,FALSE,NA
367019C,197409,NA,FALSE,NA
367019C,163309,NA,FALSE,NA
367019C,209223,NA,FALSE,NA
367019C,287618,2,FALSE,NA
367019C,176394,2,FALSE,NA
367019C,167112,NA,FALSE,NA
367019C,169415,2,FALSE,NA
367019C,174923,2,FALSE,NA
367019C,332093,2,FALSE,NA
367019C,248297,NA,FALSE,NA
367019C,203042,NA,FALSE,NA
367019C,192924,2,FALSE,NA
367019C,310800,NA,FALSE,NA
367019C,43458,2,FALSE,NA
367019C,26233,NA,FALSE,NA
367019C,205306,2,FALSE,NA
367019C,114595,2,FALSE,NA
367019C,42928,2,FALSE,NA
367019C,209214,2,FALSE,NA
367019C,29002,NA,FALSE,NA
367019C,179040,2,FALSE,NA
367019C,92717,NA,FALSE,NA
367019C,181254,2,FALSE,NA
367019C,236168,NA,FALSE,NA
367019C,106465,2,FALSE,NA
367019C,256887,2,FALSE,NA
367019C,184706,2,FALSE,NA
367019C,252504,2,FALSE,NA
367019C,251961,2,FALSE,NA
367019C,10146,2,FALSE,NA
367019C,52284,2,FALSE,NA
367019C,247065,NA,FALSE,NA
367019C,211225,2,FALSE,NA
367019C,93885,NA,FALSE,NA
367019C,76043,2,FALSE,NA
367019C,225714,2,FALSE,NA
367019C,137426,NA,FALSE,NA
367019C,101273,2,FALSE,NA
367019C,43509,NA,FALSE,NA
367019C,13834,NA,FALSE,NA
367019C,212101,2,FALSE,NA
367019C,60399,NA,FALSE,NA
367019C,77200,2,FALSE,NA
367019C,245683,NA,FALSE,NA
367019C,138003,2,FALSE,NA
367019C,241596,2,FALSE,NA
367019C,55510,NA,FALSE,NA
367019C,249718,2,TRUE,NA
367019C,102020,2,TRUE,NA
367019C,244879,2,TRUE,NA
367019C,262516,NA,TRUE,NA
367019C,132645,2,TRUE,NA
367019C,247505,2,TRUE,NA
367019C,176515,2,TRUE,NA
367019C,300902,2,TRUE,NA
367019C,70097,NA,TRUE,NA
367019C,137970,2,TRUE,NA
367083E,451874,2,FALSE,NA
367132C,123710,NA,FALSE,NA
367132C,199334,NA,FALSE,NA
367179C,107544,2,FALSE,NA
367266A,491998,2,FALSE,NA
367346A,107120,2,FALSE,NA
367346A,607,NA,FALSE,NA
367346A,99428,2,FALSE,NA
367346A,7792,2,FALSE,NA
367346A,188444,NA,FALSE,NA
367382B,114789,2,FALSE,NA
36739E,193331,2,FALSE,NA
36745E,151075,NA,TRUE,NA
367507D,11220,NA,FALSE,NA
367537E,25628,2,FALSE,NA
367629E,66822,NA,FALSE,NA
367668D,79116,2,FALSE,NA
367668D,155304,NA,FALSE,NA
367668D,108248,2,FALSE,NA
367668D,18993,NA,FALSE,NA
367668D,52420,NA,FALSE,NA
367668D,80560,NA,FALSE,NA
367668D,157782,2,FALSE,NA
367668D,147489,2,FALSE,NA
36769D,26370,2,FALSE,NA
367731B,53343,NA,FALSE,NA
367760B,69630,2,FALSE,NA
367760B,102617,2,FALSE,NA
367760B,69983,2,FALSE,NA
367760B,77397,2,FALSE,NA
367760B,39560,NA,TRUE,NA
367760B,139518,2,TRUE,NA
367760B,209398,NA,TRUE,NA
367769D,14012,2,FALSE,NA
367769D,107973,2,FALSE,NA
367769D,11816,2,FALSE,NA
367847E,327777,NA,FALSE,NA
368027E,30470,2,FALSE,NA
368078A,63753,2,FALSE,NA
368087C,97946,2,FALSE,NA
368104D,123481,NA,FALSE,NA
368176A,431932,2,FALSE,NA
368176A,218351,2,TRUE,NA
368222E,94536,NA,FALSE,NA
368222E,189121,2,FALSE,NA
368222E,9351,NA,FALSE,NA
368222E,303912,NA,FALSE,NA
368222E,9496,NA,FALSE,NA
368257C,234811,NA,FALSE,NA
368261E,161600,NA,FALSE,NA
368261E,235311,NA,FALSE,NA
368261E,181205,NA,FALSE,NA
368261E,233527,2,FALSE,NA
368261E,152549,NA,FALSE,NA
368261E,75898,NA,FALSE,NA
368261E,304548,2,FALSE,NA
368261E,74233,2,FALSE,NA
368261E,264532,2,FALSE,NA
368261E,228057,NA,FALSE,NA
368261E,127494,2,FALSE,NA
368261E,305504,2,FALSE,NA
368261E,147891,2,FALSE,NA
368261E,128617,NA,FALSE,NA
368261E,227691,NA,FALSE,NA
368261E,15072,NA,FALSE,NA
368261E,89448,2,FALSE,NA
368261E,27588,2,FALSE,NA
368261E,68722,2,FALSE,NA
368261E,94903,2,FALSE,NA
368261E,167330,2,FALSE,NA
368261E,33778,NA,FALSE,NA
368261E,239381,NA,FALSE,NA
368261E,37428,NA,FALSE,NA
368261E,74048,NA,FALSE,NA
368261E,78411,NA,FALSE,NA
368261E,2928,2,FALSE,NA
368261E,124949,NA,FALSE,NA
368261E,182952,2,FALSE,NA
368261E,135524,2,TRUE,NA
368261E,56721,2,TRUE,NA
368261E,166980,NA,TRUE,NA
36836D,205890,2,TRUE,NA
368385D,410255,2,FALSE,NA
368502B,97496,2,FALSE,NA
368543C,181230,2,FALSE,NA
368543C,53524,NA,FALSE,NA
368543C,199228,2,FALSE,NA
368572B,8696,2,FALSE,NA
36886A,305914,2,FALSE,NA
368889C,170037,NA,FALSE,NA
368889C,35411,2,FALSE,NA
368889C,80536,2,FALSE,NA
368889C,220692,2,FALSE,NA
368889C,32445,NA,FALSE,NA
368889C,307773,2,FALSE,NA
368889C,49200,NA,FALSE,NA
368889C,204147,2,FALSE,NA
368889C,92125,2,FALSE,NA
368889C,154129,2,FALSE,NA
368889C,102636,NA,FALSE,NA
368889C,159911,2,FALSE,NA
368889C,38882,NA,FALSE,NA
368986B,29544,NA,FALSE,NA
369038C,131018,NA,FALSE,NA
369077D,113149,NA,FALSE,NA
369077D,329540,2,FALSE,NA
369086A,215886,NA,FALSE,NA
369163C,18039,NA,FALSE,NA
369172B,13906,NA,FALSE,NA
369290B,43990,2,FALSE,NA
369309E,103524,2,FALSE,NA
369417E,69487,NA,FALSE,NA
369452B,526996,NA,FALSE,NA
369452B,185469,2,FALSE,NA
369452B,422167,2,FALSE,NA
369452B,52348,2,FALSE,NA
369452B,264191,2,FALSE,NA
369487C,7461,2,FALSE,NA
369584C,1171,NA,FALSE,NA
369698A,93766,NA,FALSE,NA
369698A,53908,NA,FALSE,NA
369715C,46460,2,FALSE,NA
369766C,381716,2,FALSE,NA
369804C,72274,2,FALSE,NA
369924D,24582,NA,FALSE,NA
369924D,39612,NA,FALSE,NA
369924D,103355,2,FALSE,NA
369924D,387616,NA,FALSE,NA
369924D,48835,NA,FALSE,NA
369924D,125152,2,FALSE,NA
369924D,84030,NA,TRUE,NA
369924D,227623,2,TRUE,NA
369924D,21528,2,TRUE,NA
369924D,106499,NA,TRUE,NA
369935B,90935,NA,FALSE,NA
369935B,205001,2,FALSE,NA
369935B,52892,NA,FALSE,NA
369935B,247497,NA,FALSE,NA
369935B,50847,NA,FALSE,NA
369935B,223382,NA,FALSE,NA
369935B,279044,2,FALSE,NA
369935B,56103,NA,FALSE,NA
369935B,170022,2,FALSE,NA
369935B,24672,NA,FALSE,NA
369935B,205192,2,FALSE,NA
369935B,181846,2,FALSE,NA
369935B,179775,NA,FALSE,NA
369935B,53914,NA,FALSE,NA
369935B,166164,2,FALSE,NA
369935B,110123,NA,FALSE,NA
369935B,267471,NA,FALSE,NA
369935B,292639,NA,FALSE,NA
369935B,135210,2,FALSE,NA
369935B,209141,2,FALSE,NA
369935B,168628,NA,FALSE,NA
369935B,222387,NA,FALSE,NA
369935B,40477,2,FALSE,NA
369935B,230905,2,TRUE,NA
369935B,135073,NA,TRUE,NA
369975A,210942,NA,FALSE,NA
370001D,116256,2,TRUE,NA
370007E,18008,NA,FALSE,NA
370007E,13596,NA,FALSE,NA
370007E,10273,NA,FALSE,NA
370041D,10361,NA,FALSE,NA
370045E,309447,2,FALSE,NA
370077C,83475,2,FALSE,NA
370077C,44008,NA,FALSE,NA
370077C,174590,2,TRUE,NA
370077C,19952,2,TRUE,NA
370077C,87655,2,TRUE,NA
370077C,12458,NA,TRUE,NA
370077C,16328,2,TRUE,NA
37016C,52212,NA,FALSE,NA
37016C,341150,NA,FALSE,NA
370229D,212511,NA,FALSE,NA
370242C,81138,NA,TRUE,NA
370323D,18693,2,TRUE,NA
370347A,50719,NA,TRUE,NA
370428E,44932,2,FALSE,NA
370428E,115728,2,FALSE,NA
370515A,14220,2,FALSE,NA
370515A,92072,2,FALSE,NA
370515A,43509,2,FALSE,NA
370515A,29679,NA,FALSE,NA
370515A,64138,NA,FALSE,NA
370515A,29365,NA,TRUE,NA
370515A,102092,2,TRUE,NA
370580C,26448,NA,FALSE,NA
370602C,258203,2,FALSE,NA
370602C,67256,2,FALSE,NA
370632D,73922,2,FALSE,NA
370632D,305552,NA,FALSE,NA
370632D,86264,NA,FALSE,NA
370632D,32405,2,FALSE,NA
370632D,283763,2,FALSE,NA
370632D,151146,2,TRUE,NA
370668C,54648,2,FALSE,NA
370668C,51199,NA,FALSE,NA
370668C,92422,NA,FALSE,NA
370668C,14537,2,FALSE,NA
370668C,48922,2,FALSE,NA
37072A,96925,2,FALSE,NA
370942B,98584,NA,FALSE,NA
370959D,158076,NA,FALSE,NA
37106C,66603,NA,FALSE,NA
371350D,126110,2,FALSE,NA
371350D,55179,2,FALSE,NA
371445C,15901,2,FALSE,NA
371445C,5029,2,TRUE,NA
371463A,146579,NA,FALSE,NA
371522A,77460,2,FALSE,NA
371625A,4691,2,FALSE,NA
371672E,18577,NA,FALSE,NA
371738C,117796,2,FALSE,NA
37183A,360286,2,FALSE,NA
371844E,63786,NA,FALSE,NA
371900A,104086,2,FALSE,NA
371900A,72207,NA,FALSE,NA
371929A,122738,NA,FALSE,NA
371929A,11001,NA,FALSE,NA
371929A,16349,2,FALSE,NA
371929A,99699,NA,FALSE,NA
371929A,144908,2,FALSE,NA
371929A,252078,2,FALSE,NA
371929A,78206,NA,FALSE,NA
371929A,51884,2,FALSE,NA
371929A,58138,2,FALSE,NA
371929A,280507,NA,FALSE,NA
371929A,226167,NA,FALSE,NA
371929A,269267,2,FALSE,NA
371929A,119490,2,FALSE,NA
371929A,266477,2,FALSE,NA
371929A,45664,2,FALSE,NA
371929A,178885,2,FALSE,NA
371929A,157688,NA,FALSE,NA
371929A,451127,NA,FALSE,NA
371929A,24131,2,FALSE,NA
371929A,27792,2,TRUE,NA
371929A,325212,NA,TRUE,NA
